Value_SP500_REAL_PRICE_MONTH,Value_SP500_DIV_YIELD_MONTH,Value_SP500_PE_RATIO_MONTH,Value_SHILLER_PE_RATIO_MONTH,Value_SP500_EARNINGS_YIELD_MONTH,Value_SP500_INFLADJ_MONTH,Value_SP500_PSR_QUARTER,Value_SP500_DIV_MONTH,Value_SP500_DIV_YEAR,Value_SP500_DIV_GROWTH_YEAR,Value_SP500_DIV_GROWTH_QUARTER,Value_SP500_PBV_RATIO_QUARTER,Value_SHILLER_PE_RATIO_YEAR,Value_SP500_PE_RATIO_YEAR,Value_SP500_DIV_YIELD_YEAR,Value_SP500_PSR_YEAR,Value_SP500_EARNINGS_YIELD_YEAR,Value_SP500_PBV_RATIO_YEAR,Value_SP500_INFLADJ_YEAR,Value_SP500_SALES_YEAR,Value_SP500_SALES_GROWTH_YEAR,Value_SP500_SALES_QUARTER,Value_SP500_REAL_SALES_GROWTH_QUARTER,Value_SP500_SALES_GROWTH_QUARTER,Value_SP500_REAL_SALES_GROWTH_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_YEAR,Value_SP500_REAL_SALES_YEAR,Value_SP500_REAL_EARNINGS_GROWTH_QUARTER,Value_SP500_EARNINGS_GROWTH_QUARTER,Value_SP500_REAL_SALES_QUARTER,Value_SP500_EARNINGS_MONTH,Value_SP500_BVPS_YEAR,Value_SP500_EARNINGS_YEAR,Value_SP500_EARNINGS_GROWTH_YEAR,Value_SP500_BVPS_QUARTER
,4.34,,,,,,15.77,,,,,,,,,,,,,,,,,,,,,,,29.12,,,,
41.26,,12.83,13.78,7.8,364.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.31,,,,,,15.71,,,,,,,,,,,,,,,,,,,,,,,28.44,,,,
42.11,,13.41,13.93,7.46,369.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.2,,,,,,15.54,,,,,,,,,,,,,,,,,,,,,,,27.57,,,,
42.34,,13.79,13.91,7.25,370.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.15,,,,,,15.37,,,,,,,,,,,,,,,,,,,,,,,26.86,,,,
43.7,,14.57,14.32,6.86,382.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.99,,,,,,15.25,,,,,,,,,,,,,,,,,,,,,,,26.25,,,,
44.75,,15.27,14.64,6.55,391.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.87,,,,,,15.14,,,,,,,,,,,,,,,,,,,,,,,25.64,,,,
45.98,,15.78,14.96,6.34,400.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.76,,,,,,15.09,,,,,,,,,,,,,,,,,,,,,,,25.4,,,,
47.7,,16.47,15.54,6.07,417.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.63,,,,,,15.14,,,,,,,,,,,,,,,,,,,,,,,25.35,,,,
48.96,,17.0,15.93,5.88,428.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.53,,,,,,15.14,,,,,,,,,,,,,,,,,,,,,,,25.2,,,,
50.95,,17.67,16.56,5.66,445.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.41,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,25.23,,,,
52.5,,18.19,16.99,5.5,457.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.32,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,25.17,,,,
53.49,,18.51,17.36,5.4,468.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.27,,,,,,15.31,15.31,,,,,,3.27,,,,,,,,,,,,,,,,25.29,,25.29,,
55.62,,18.77,17.98,5.33,485.02,,,,,,,17.98,18.77,,,5.33,,485.02,,,,,,,,,,,,,,,,
,3.16,,,,,,15.32,,,,,,,,,,,,,,,,,,,,,,,25.84,,,,
54.77,,18.04,17.76,5.54,479.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.22,,,,,,15.43,,,,,,,,,,,,,,,,,,,,,,,26.57,,,,
56.16,,18.06,18.2,5.54,491.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.15,,,,,,15.49,,,,,,,,,,,,,,,,,,,,,,,27.21,,,,
57.1,,17.81,18.43,5.62,497.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.11,,,,,,15.49,,,,,,,,,,,,,,,,,,,,,,,27.96,,,,
57.96,,17.55,18.69,5.7,505.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.08,,,,,,15.55,,,,,,,,,,,,,,,,,,,,,,,28.81,,,,
57.46,,16.9,18.45,5.92,499.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.12,,,,,,15.56,,,,,,,,,,,,,,,,,,,,,,,29.55,,,,
59.74,,17.52,19.09,5.71,517.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.01,,,,,,15.56,,,,,,,,,,,,,,,,,,,,,,,29.53,,,,
59.4,,17.37,18.96,5.76,514.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.04,,,,,,15.62,,,,,,,,,,,,,,,,,,,,,,,29.62,,,,
57.05,,16.63,18.12,6.01,492.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.17,,,,,,15.62,,,,,,,,,,,,,,,,,,,,,,,29.6,,,,
57.0,,16.68,18.02,5.99,490.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.19,,,,,,15.63,,,,,,,,,,,,,,,,,,,,,,,29.39,,,,
57.23,,16.82,18.07,5.95,492.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.19,,,,,,15.68,,,,,,,,,,,,,,,,,,,,,,,29.27,,,,
59.06,,17.42,18.62,5.74,508.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.1,,,,,,15.74,15.74,,,,,,3.1,,,,,,,,,,,,,,,,29.16,,29.16,,
58.03,,17.12,18.34,5.84,500.85,,,,,,,18.34,17.12,,,5.84,,500.85,,,,,,,,,,,,,,,,
,3.22,,,,,,16.11,,,,,,,,,,,,,,,,,,,,,,,29.26,,,,
55.78,,16.45,17.55,6.08,479.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.41,,,,,,16.37,,,,,,,,,,,,,,,,,,,,,,,29.16,,,,
55.02,,16.23,17.29,6.16,473.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.53,,,,,,16.69,,,,,,,,,,,,,,,,,,,,,,,29.16,,,,
55.73,,16.65,17.43,6.01,477.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.49,,,,,,16.66,,,,,,,,,,,,,,,,,,,,,,,28.69,,,,
55.22,,16.72,17.26,5.98,473.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.53,,,,,,16.69,,,,,,,,,,,,,,,,,,,,,,,28.32,,,,
57.26,,17.56,17.82,5.69,489.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.41,,,,,,16.66,,,,,,,,,,,,,,,,,,,,,,,27.85,,,,
55.84,,17.11,17.38,5.84,477.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.49,,,,,,16.66,,,,,,,,,,,,,,,,,,,,,,,27.88,,,,
56.51,,17.3,17.58,5.78,482.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.45,,,,,,16.66,,,,,,,,,,,,,,,,,,,,,,,27.91,,,,
54.81,,16.76,17.05,5.97,468.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.56,,,,,,16.66,,,,,,,,,,,,,,,,,,,,,,,27.94,,,,
53.73,,16.43,16.61,6.09,455.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.63,,,,,,16.55,,,,,,,,,,,,,,,,,,,,,,,27.75,,,,
55.47,,16.96,17.15,5.9,470.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.52,,,,,,16.55,,,,,,,,,,,,,,,,,,,,,,,27.75,,,,
56.8,,17.37,17.56,5.76,482.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.43,,,,,,16.55,16.55,,,,,,3.43,,,,,,,,,,,,,,,,27.75,,27.75,,
59.72,,18.6,18.47,5.38,506.79,,,,,,,18.47,18.6,,,5.38,,506.79,,,,,,,,,,,,,,,,
,3.26,,,,,,16.52,,,,,,,,,,,,,,,,,,,,,,,27.24,,,,
62.17,,19.74,19.23,5.07,527.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.13,,,,,,16.49,,,,,,,,,,,,,,,,,,,,,,,26.73,,,,
64.12,,20.75,19.84,4.82,544.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.03,,,,,,16.46,,,,,,,,,,,,,,,,,,,,,,,26.22,,,,
65.83,,21.44,20.38,4.66,558.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.95,,,,,,16.46,,,,,,,,,,,,,,,,,,,,,,,26.05,,,,
66.5,,21.8,20.6,4.59,564.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.92,,,,,,16.46,,,,,,,,,,,,,,,,,,,,,,,25.88,,,,
65.62,,21.66,20.33,4.62,556.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.96,,,,,,16.46,,,,,,,,,,,,,,,,,,,,,,,25.71,,,,
65.44,,21.55,20.15,4.64,551.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.97,,,,,,16.41,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,
67.79,,22.27,20.94,4.49,573.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.88,,,,,,16.52,,,,,,,,,,,,,,,,,,,,,,,25.74,,,,
67.26,,22.05,20.71,4.53,566.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.91,,,,,,16.52,,,,,,,,,,,,,,,,,,,,,,,25.71,,,,
68.0,,21.96,20.92,4.55,573.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.91,,,,,,16.69,,,,,,,,,,,,,,,,,,,,,,,26.1,,,,
71.08,,22.61,21.86,4.42,599.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.81,,,,,,16.86,,,,,,,,,,,,,,,,,,,,,,,26.5,,,,
71.74,,22.49,22.04,4.45,604.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.82,,,,,,17.03,17.03,,,,,,2.82,,,,,,,,,,,,,,,,26.89,,26.89,,
69.07,,21.25,21.2,4.71,582.23,,,,,,,21.2,21.25,,,4.71,,582.23,,,,,,,,,,,,,,,,
,2.93,,,,,,17.08,,,,,,,,,,,,,,,,,,,,,,,27.4,,,,
70.22,,21.21,21.45,4.71,589.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.9,,,,,,17.08,,,,,,,,,,,,,,,,,,,,,,,27.81,,,,
70.29,,20.86,21.44,4.79,590.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.9,,,,,,17.14,,,,,,,,,,,,,,,,,,,,,,,28.31,,,,
68.05,,20.0,20.66,5.0,569.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.01,,,,,,17.14,,,,,,,,,,,,,,,,,,,,,,,28.5,,,,
62.99,,18.33,19.09,5.46,527.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.26,,,,,,17.19,,,,,,,,,,,,,,,,,,,,,,,28.78,,,,
55.63,,16.03,16.83,6.24,465.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.7,,,,,,17.25,,,,,,,,,,,,,,,,,,,,,,,29.06,,,,
56.97,,16.32,17.14,6.13,475.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.63,,,,,,17.25,,,,,,,,,,,,,,,,,,,,,,,29.13,,,,
58.52,,16.67,17.57,6.0,488.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.54,,,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,29.29,,,,
58.0,,16.43,17.32,6.09,482.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.59,,,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,29.36,,,,
56.17,,15.7,16.74,6.37,467.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.73,,,,,,17.44,,,,,,,,,,,,,,,,,,,,,,,29.75,,,,
60.04,,16.57,17.85,6.03,499.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.52,,,,,,17.58,,,,,,,,,,,,,,,,,,,,,,,30.14,,,,
62.64,,17.07,18.59,5.86,521.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.4,,,,,,17.72,17.72,,,,,,3.4,,,,,,,,,,,,,,,,30.53,,30.53,,
65.06,,17.66,19.26,5.66,541.21,,,,,,,19.26,17.66,,,5.66,,541.21,,,,,,,,,,,,,,,,
,3.28,,,,,,17.77,,,,,,,,,,,,,,,,,,,,,,,30.64,,,,
65.92,,17.83,19.47,5.61,548.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.25,,,,,,17.83,,,,,,,,,,,,,,,,,,,,,,,30.75,,,,
65.67,,17.7,19.29,5.65,544.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.27,,,,,,17.83,,,,,,,,,,,,,,,,,,,,,,,30.76,,,,
68.76,,18.32,20.15,5.46,570.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.15,,,,,,17.96,,,,,,,,,,,,,,,,,,,,,,,31.12,,,,
70.14,,18.47,20.51,5.41,581.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.11,,,,,,18.1,,,,,,,,,,,,,,,,,,,,,,,31.48,,,,
70.11,,18.26,20.38,5.48,579.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.14,,,,,,18.18,,,,,,,,,,,,,,,,,,,,,,,31.73,,,,
69.07,,17.8,19.97,5.62,568.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.19,,,,,,18.15,,,,,,,,,,,,,,,,,,,,,,,31.96,,,,
70.98,,18.11,20.47,5.52,584.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.11,,,,,,18.18,,,,,,,,,,,,,,,,,,,,,,,32.29,,,,
72.85,,18.4,20.96,5.44,600.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.03,,,,,,18.2,,,,,,,,,,,,,,,,,,,,,,,32.62,,,,
73.03,,18.35,20.89,5.45,599.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.06,,,,,,18.34,,,,,,,,,,,,,,,,,,,,,,,32.68,,,,
72.62,,18.16,20.72,5.51,596.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.11,,,,,,18.53,,,,,,,,,,,,,,,,,,,,,,,32.84,,,,
74.17,,18.45,21.04,5.42,607.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.07,,,,,,18.66,18.66,,,,,,3.07,,,,,,,,,,,,,,,,32.9,,32.9,,
76.45,,18.77,21.63,5.33,625.67,,,,,,,21.63,18.77,,,5.33,,625.67,,,,,,,,,,,,,,,,
,3.0,,,,,,18.8,,,,,,,,,,,,,,,,,,,,,,,33.34,,,,
77.39,,18.75,21.83,5.33,633.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.99,,,,,,18.93,,,,,,,,,,,,,,,,,,,,,,,33.77,,,,
78.8,,18.85,22.17,5.3,644.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.96,,,,,,19.07,,,,,,,,,,,,,,,,,,,,,,,34.21,,,,
79.94,,18.9,22.42,5.29,654.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.94,,,,,,19.21,,,,,,,,,,,,,,,,,,,,,,,34.62,,,,
80.72,,18.86,22.57,5.3,660.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.93,,,,,,19.34,,,,,,,,,,,,,,,,,,,,,,,35.03,,,,
80.24,,18.53,22.3,5.4,654.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.97,,,,,,19.42,,,,,,,,,,,,,,,,,,,,,,,35.32,,,,
83.22,,19.01,22.98,5.26,676.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.88,,,,,,19.52,,,,,,,,,,,,,,,,,,,,,,,35.59,,,,
82.0,,18.54,22.65,5.39,668.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.95,,,,,,19.74,,,,,,,,,,,,,,,,,,,,,,,36.08,,,,
83.41,,18.66,22.89,5.36,678.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.93,,,,,,19.84,,,,,,,,,,,,,,,,,,,,,,,36.35,,,,
84.85,,18.87,23.21,5.3,689.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.9,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,36.56,,,,
85.44,,18.89,23.23,5.29,692.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.9,,,,,,20.1,,,,,,,,,,,,,,,,,,,,,,,36.66,,,,
83.96,,18.45,22.75,5.42,680.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.98,,,,,,20.26,20.26,,,,,,2.98,,,,,,,,,,,,,,,,36.88,,36.88,,
86.12,,18.75,23.27,5.33,698.03,,,,,,,23.27,18.75,,,5.33,,698.03,,,,,,,,,,,,,,,,
,2.92,,,,,,20.4,,,,,,,,,,,,,,,,,,,,,,,37.23,,,,
86.75,,18.71,23.37,5.34,703.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.92,,,,,,20.53,,,,,,,,,,,,,,,,,,,,,,,37.58,,,,
86.83,,18.55,23.25,5.39,701.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.94,,,,,,20.6,,,,,,,,,,,,,,,,,,,,,,,37.81,,,,
87.97,,18.59,23.42,5.38,708.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.92,,,,,,20.7,,,,,,,,,,,,,,,,,,,,,,,38.12,,,,
89.28,,18.65,23.71,5.36,719.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.9,,,,,,20.86,,,,,,,,,,,,,,,,,,,,,,,38.55,,,,
85.04,,17.57,22.39,5.69,680.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.07,,,,,,20.89,,,,,,,,,,,,,,,,,,,,,,,38.73,,,,
84.91,,17.38,22.3,5.76,679.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.09,,,,,,21.02,,,,,,,,,,,,,,,,,,,,,,,39.11,,,,
86.49,,17.53,22.67,5.7,692.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.06,,,,,,21.15,,,,,,,,,,,,,,,,,,,,,,,39.48,,,,
89.38,,17.95,23.37,5.57,715.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.98,,,,,,21.29,,,,,,,,,,,,,,,,,,,,,,,39.85,,,,
91.39,,18.1,23.78,5.53,729.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.93,,,,,,21.38,,,,,,,,,,,,,,,,,,,,,,,40.29,,,,
92.15,,18.0,23.93,5.56,735.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.93,,,,,,21.54,,,,,,,,,,,,,,,,,,,,,,,40.84,,,,
91.73,,17.67,23.69,5.66,729.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.97,,,,,,21.63,21.63,,,,,,2.97,,,,,,,,,,,,,,,,41.27,,41.27,,
93.32,,17.81,24.06,5.62,742.11,,,,,,,24.06,17.81,,,5.62,,742.11,,,,,,,,,,,,,,,,
,2.94,,,,,,21.79,,,,,,,,,,,,,,,,,,,,,,,41.67,,,,
92.69,,17.52,23.7,5.71,732.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.98,,,,,,21.81,,,,,,,,,,,,,,,,,,,,,,,41.81,,,,
88.88,,16.64,22.61,6.01,700.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.13,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,,,42.07,,,,
91.6,,17.03,23.11,5.87,717.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.05,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,,,42.12,,,,
86.78,,16.01,21.85,6.25,679.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.24,,,,,,22.03,,,,,,,,,,,,,,,,,,,,,,,42.43,,,,
86.06,,15.76,21.56,6.34,671.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.29,,,,,,22.09,,,,,,,,,,,,,,,,,,,,,,,42.62,,,,
85.84,,15.67,21.38,6.38,667.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.32,,,,,,22.18,,,,,,,,,,,,,,,,,,,,,,,42.61,,,,
80.65,,14.68,19.91,6.81,623.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.56,,,,,,22.2,,,,,,,,,,,,,,,,,,,,,,,42.48,,,,
77.81,,14.12,19.16,7.08,601.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.71,,,,,,22.35,,,,,,,,,,,,,,,,,,,,,,,42.61,,,,
77.13,,13.96,18.83,7.16,592.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.74,,,,,,22.16,,,,,,,,,,,,,,,,,,,,,,,42.45,,,,
80.99,,14.63,19.71,6.84,622.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.55,,,,,,22.11,,,,,,,,,,,,,,,,,,,,,,,42.56,,,,
81.33,,14.65,19.74,6.82,625.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.53,,,,,,22.06,22.06,,,,,,3.53,,,,,,,,,,,,,,,,42.66,,42.66,,
84.45,,15.31,20.43,6.53,649.12,,,,,,,20.43,15.31,,,6.53,,649.12,,,,,,,,,,,,,,,,
,3.41,,,,,,22.14,,,,,,,,,,,,,,,,,,,,,,,42.4,,,,
87.36,,15.93,21.07,6.28,671.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.31,,,,,,22.21,,,,,,,,,,,,,,,,,,,,,,,42.15,,,,
89.42,,16.41,21.44,6.09,685.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.24,,,,,,22.22,,,,,,,,,,,,,,,,,,,,,,,41.76,,,,
90.96,,16.81,21.69,5.95,694.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.19,,,,,,22.16,,,,,,,,,,,,,,,,,,,,,,,41.33,,,,
92.59,,17.24,21.95,5.8,705.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.13,,,,,,22.09,,,,,,,,,,,,,,,,,,,,,,,40.9,,,,
91.43,,17.15,21.55,5.83,694.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.17,,,,,,22.02,,,,,,,,,,,,,,,,,,,,,,,40.48,,,,
93.01,,17.48,21.8,5.72,704.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.13,,,,,,22.01,,,,,,,,,,,,,,,,,,,,,,,40.28,,,,
94.49,,17.79,22.03,5.62,713.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.08,,,,,,21.99,,,,,,,,,,,,,,,,,,,,,,,40.08,,,,
95.81,,18.08,22.22,5.53,721.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.05,,,,,,21.98,,,,,,,,,,,,,,,,,,,,,,,39.89,,,,
95.66,,18.02,22.07,5.55,717.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.05,,,,,,21.91,,,,,,,,,,,,,,,,,,,,,,,39.85,,,,
92.66,,17.42,21.26,5.74,693.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.15,,,,,,21.85,,,,,,,,,,,,,,,,,,,,,,,39.8,,,,
95.3,,17.88,21.75,5.59,710.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.06,,,,,,21.78,21.78,,,,,,3.06,,,,,,,,,,,,,,,,39.76,,39.76,,
95.04,,17.71,21.51,5.65,704.81,,,,,,,21.51,17.71,,,5.65,,704.81,,,,,,,,,,,,,,,,
,3.08,,,,,,21.73,,,,,,,,,,,,,,,,,,,,,,,39.8,,,,
90.75,,16.8,20.42,5.95,671.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.24,,,,,,21.74,,,,,,,,,,,,,,,,,,,,,,,39.95,,,,
89.09,,16.38,19.93,6.11,656.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.31,,,,,,21.75,,,,,,,,,,,,,,,,,,,,,,,40.11,,,,
95.67,,17.45,21.28,5.73,703.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.1,,,,,,21.78,,,,,,,,,,,,,,,,,,,,,,,40.31,,,,
97.87,,17.71,21.63,5.65,717.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.04,,,,,,21.82,,,,,,,,,,,,,,,,,,,,,,,40.51,,,,
100.5,,18.04,22.0,5.54,732.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.98,,,,,,21.79,,,,,,,,,,,,,,,,,,,,,,,40.59,,,,
100.3,,17.91,21.75,5.58,726.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.99,,,,,,21.76,,,,,,,,,,,,,,,,,,,,,,,40.58,,,,
98.11,,17.43,21.14,5.74,708.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.07,,,,,,21.8,,,,,,,,,,,,,,,,,,,,,,,40.68,,,,
101.3,,17.9,21.68,5.59,729.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.99,,,,,,21.83,,,,,,,,,,,,,,,,,,,,,,,40.78,,,,
103.8,,18.23,22.0,5.48,743.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.93,,,,,,21.8,,,,,,,,,,,,,,,,,,,,,,,40.79,,,,
105.4,,18.41,22.2,5.43,752.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.9,,,,,,21.84,,,,,,,,,,,,,,,,,,,,,,,40.91,,,,
106.5,,18.49,22.28,5.41,758.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.88,,,,,,21.87,21.87,,,,,,2.88,,,,,,,,,,,,,,,,41.03,,41.03,,
102.0,,17.65,21.19,5.67,724.56,,,,,,,21.19,17.65,,,5.67,,724.56,,,,,,,,,,,,,,,,
,3.02,,,,,,21.88,,,,,,,,,,,,,,,,,,,,,,,41.06,,,,
101.5,,17.5,20.9,5.71,716.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.04,,,,,,21.83,,,,,,,,,,,,,,,,,,,,,,,40.97,,,,
99.3,,17.06,20.2,5.86,695.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.12,,,,,,21.72,,,,,,,,,,,,,,,,,,,,,,,40.77,,,,
101.3,,17.39,20.43,5.75,705.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.07,,,,,,21.67,,,,,,,,,,,,,,,,,,,,,,,40.59,,,,
104.6,,17.93,20.97,5.58,726.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.98,,,,,,21.68,,,,,,,,,,,,,,,,,,,,,,,40.53,,,,
99.14,,16.98,19.71,5.89,685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.16,,,,,,21.63,,,,,,,,,,,,,,,,,,,,,,,40.35,,,,
94.71,,16.17,18.68,6.18,650.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.31,,,,,,21.55,,,,,,,,,,,,,,,,,,,,,,,40.25,,,,
